"id";"uri";"siglaTipo";"numero";"ano";"idTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_url"
"12672";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12672";"CON";"14";"1997";"129";"Consulta";"SOLICITA A MANIFESTAÇÃO DA COMISSÃO DE CONSTITUIÇÃO E
JUSTIÇA E DE REDAÇÃO ACERCA DOS ASPECTOS JURIDICOS
ENVOLVENDO O PEDIDO DE AUTORIA DOS SENHORES DEPUTADOS CARLOS ALBERTO
CAMPISTA E RONALDO SANTOS, REFERENTE AO RESSARCIMENTO PELAS
PERDAS PECUNIARIAS DECORRENTES DO NÃO EXERCICIO DO MANDATO
DESDE O INICIO DA LEGISLATURA.";"";"CONSULTA, COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA,
REDAÇÃO, CAMARA DOS DEPUTADOS, EFEITO JURIDICO, PEDIDO, AUTORIA,
DEPUTADO FEDERAL, SUPLENTE, RESSARCIMENTO, PERDA, NATUREZA
PECUNIARIA, MOTIVO, INEXISTENCIA, EXERCICIO, MANDATO ELETIVO,
INICIO, LEGISLATURA.";"1997-07-15T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55220";"";"1997-11-06T00:00:00";"8";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Leitura e publicação";"105";"Arquivada";"923";"Arquivada, após esclarecimentos da Comissão de Constituição e Justiça e de Redação.";""
"12673";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12673";"CON";"16";"1997";"129";"Consulta";"SOLICITA A MANIFESTAÇÃO DA COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E
DE REDAÇÃO ACERCA DA INTERPRETAÇÃO LEGAL PARA O CALCULO DOS
PERCENTUAIS PREVISTOS NO ARTIGO 18 E SEUS INCISOS DA LDO,
APLICAVEL AO PRESENTE EXERCICIO.";"";"CONSULTA, COMISSÃO DE CONSTITUIÇÃO E
JUSTIÇA, REDAÇÃO, INTERPRETAÇÃO, ATO LEGAL, CALCULO, PERCENTAGEM,
RECEITA TRIBUTARIA, EXIGENCIA, MUNICIPIOS, BENEFICIARIO,
TRANSFERENCIA, CONSIGNAÇÃO, (LDO), EXERCICIO, INCIDENCIA, TRIBUTOS,
TOTAL, RECEITA, GOVERNO MUNICIPAL.";"1997-11-11T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55224";"";"1998-03-25T00:00:00";"8";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Leitura e publicação";"105";"Arquivada";"923";"Arquivada, após esclarecimentos da Comissão de Constituição e Justiça e de Redação.";""
"13032";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13032";"MSC";"3";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 18 de dezembro de 1996, que ""Renova a concessão da Sociedade Rádio Sinuelo Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Carazinho, Estado do Rio Grande do Sul"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, CARAZINHO, (RS).";"1997-01-06T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=59935";"";"2002-12-19T00:00:00";"9";"https://dadosabertos.camara.leg.br/api/v2/deputados/74778";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Encaminhamento";"180";"Transformado em nova proposição";"1230";"Encaminhado à CCP";""
"13034";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13034";"MSC";"5";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 20 de dezembro de 1996, que ""Renova a concessão da Rádio Santa Rosa Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Santa Rosa, Estado do Rio Grande do Sul"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, SANTA ROSA, (RS).";"1997-01-06T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=62766";"";"2006-07-28T00:00:00";"21";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Encaminhamento";"180";"Retirado pelo Autor";"950";"Ofício SGM/P 1.433/06, encaminhando, em devolução, à Casa Civil da Presidência da República, os processos de radiodifusão retirados em razão do deferimento da MSC 474/06.";""
"13036";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13036";"MSC";"14";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 20 de dezembro de 1996, que ""Renova a concessão da Rádio Alto Taquari Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Estrela, Estado do Rio Grande do Sul"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, ESTRELA, (RS).";"1997-01-06T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=62773";"";"2002-12-30T00:00:00";"9";"https://dadosabertos.camara.leg.br/api/v2/deputados/74195";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada em PDC 2839/2003.";""
"13045";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13045";"MSC";"44";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 7 de janeiro de 1997, que ""Renova a concessão da Rádio Charrua Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Uruguaiana, Estado do Rio Grande do Sul"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, URUGUAIANA, (RS).";"1997-01-14T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=62778";"";"2002-12-09T00:00:00";"11";"https://dadosabertos.camara.leg.br/api/v2/deputados/74554";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformado no PDC 2522/2002";""
"13046";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13046";"MSC";"46";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 7 de janeiro de 1997, que ""Renova a concessão da Rádio Sociedade Monte Alegre Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Telêmaco Borba, Estado do Paraná"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, TELEMACO, BORBA, (PR),";"1997-01-14T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=62783";"";"2002-05-16T00:00:00";"12";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Encaminhamento";"180";"Transformado em nova proposição";"1230";"Encaminhada à CCP";""
"13047";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13047";"MSC";"47";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 7 de janeiro de 1997, que ""Renova a concessão da Rádio Difusora Carioca Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade do Rio de Janeiro, Estado do Rio de Janeiro"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, RIO DE JANEIRO, (RJ).";"1996-01-14T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=62788";"";"2003-05-29T00:00:00";"11";"https://dadosabertos.camara.leg.br/api/v2/deputados/74377";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada em PDC 183/2003.";""
"13048";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13048";"MSC";"49";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 592, de 31 de maio de 1996, que renova a permissão outorgada à Rádio Eldorado de Lagarto Ltda., para explorar, sem direito de exclusividade, serviço de radiodifusão sonora em freqüência modulada, na cidade de Lagarto, Estado de Sergipe.";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, EXCLUSÃO, DIREITO DE EXCLUSIVIDADE,
MUNICIPIO, LAGARTO, (SE).";"1997-01-14T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=62793";"";"2003-07-01T00:00:00";"12";"https://dadosabertos.camara.leg.br/api/v2/deputados/73460";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformado no PDC 386/2003";""
"13049";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13049";"MSC";"51";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 2.070, de 16 de dezembro de 1996, que renova a permissão outorgada à Rádio FM Ituverava Ltda., para explorar, sem direito de exclusividade, serviço de radiodifusão sonora em freqüência modulada, na cidade de Ituverava, Estado de São Paulo.";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, EXCLUSÃO, DIREITO DE EXCLUSIVIDADE,
MUNICIPIO, ITUVERAVA, (SP).";"1997-01-15T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=62798";"";"2002-12-30T00:00:00";"9";"https://dadosabertos.camara.leg.br/api/v2/deputados/74195";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada em PDC 2840/2003.";""
"13050";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13050";"MSC";"54";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 8 de janeiro de 1997, que ""Renova a concessão da Rádio Sociedade de Ponte Nova Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Ponte Nova, Estado de Minas Gerais"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, PONTE NOVA, (MG).";"1997-01-15T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=62802";"";"2002-12-30T00:00:00";"9";"https://dadosabertos.camara.leg.br/api/v2/deputados/74425";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada em PDC 2841/2003.";""
"13051";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13051";"MSC";"55";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 8 de janeiro de 1997, que ""Renova a concessão da Rádio Cultura de Sete Lagoas Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Sete Lagoas, Estado de Minas Gerais"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, SETE LAGOAS, (MG).";"1997-01-15T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=63040";"";"2006-07-28T00:00:00";"21";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Encaminhamento";"180";"Retirado pelo Autor";"950";"Ofício SGM/P 1.433/06, encaminhando, em devolução, à Casa Civil da Presidência da República, os processos de radiodifusão retirados em razão do deferimento da MSC 474/06.";""
"13052";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13052";"MSC";"57";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 13 de janeiro de 1997, que ""Renova a concessão da Rádio Caçapava Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Caçapava do Sul, Estado do Rio Grande do Sul"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, CAÇAPAVA DO SUL, (RS).";"1997-01-17T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=63042";"";"2002-12-19T00:00:00";"9";"https://dadosabertos.camara.leg.br/api/v2/deputados/73427";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada em PDC 2673/2002.";""
"13053";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13053";"MSC";"58";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 13 de janeiro de 1997, que ""Renova a concessão da Fundação João XXIII - Rádio Por Um Mundo Melhor, para explorar serviço de radiodifusão sonora em onda tropical, na cidade de Governador Valadares, Estado de Minas Gerais"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, GOVERNADOR VALADARES,
(MG).";"1997-01-17T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=63044";"";"2002-12-30T00:00:00";"9";"https://dadosabertos.camara.leg.br/api/v2/deputados/74103";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada em PDC 2842/2003.";""
"13054";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13054";"MSC";"59";"1997";"134";"Mensagem";"Submete à apreciação do Congresso nacional o ato constante do Decreto de 13 de janeiro de 1997, que ""Renova a concessão da Sociedade Rádio Liberdade Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Guaratinguetá, Estado de São Paulo"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, GUARATINGUETA, (SP).";"1997-01-17T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=63047";"";"2003-05-29T00:00:00";"15";"https://dadosabertos.camara.leg.br/api/v2/deputados/74448";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada em PDC 184/2003.";""
"13055";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13055";"MSC";"61";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 13 de janeiro de 1997, que ""Renova a concessão da Emissoras Reunidas Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Alegrete, Estado do Rio Grande do Sul"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, ALEGRETE, (RS).";"1997-01-17T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=63052";"";"2003-05-08T00:00:00";"16";"https://dadosabertos.camara.leg.br/api/v2/deputados/74448";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformado no PDC 106/2003";""
"13062";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13062";"MSC";"119";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 15 de janeiro de 1997, que ""Renova a concessão da Rádio Esperança Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Porto Alegre, Estado do Rio Grande do Sul"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, PORTO ALEGRE, (RS).";"1997-01-22T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=63061";"";"2002-12-09T00:00:00";"11";"https://dadosabertos.camara.leg.br/api/v2/deputados/74445";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformado no PDC 2523/2002";""
"13063";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13063";"MSC";"120";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 15 de janeiro de 1997, que ""Renova a concessão da Rádio Morrinhos Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Morrinhos, Estado de Goiás"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, MORRINHOS, (GO).";"1997-01-22T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=63064";"";"2006-07-28T00:00:00";"26";"https://dadosabertos.camara.leg.br/api/v2/deputados/74087";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Encaminhamento";"180";"Retirado pelo Autor";"950";"Ofício SGM/P 1.433/06, encaminhando, em devolução, à Casa Civil da Presidência da República, os processos de radiodifusão retirados em razão do deferimento da MSC 474/06.";""
"13067";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13067";"MSC";"127";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 20 de janeiro de 1997, que ""Renova a concessão da Fundação Redentorista de Comunicações Sociais, para explorar serviço de radiodifusão sonora em onda média, na cidade de Paranaguá, Estado do Paraná"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, PARANAGUA, (PR).";"1997-01-24T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=63099";"";"2003-08-26T00:00:00";"12";"https://dadosabertos.camara.leg.br/api/v2/deputados/74830";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformado no PDC 547/2003";""
"13068";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13068";"MSC";"130";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 20 de janeiro de 1997, que ""Renova a concessão da Rádio Alto Taquari Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Encantado, Estado do Rio Grande do Sul"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, ENCANTADO, (RS).";"1997-01-24T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=63101";"";"2002-12-09T00:00:00";"11";"https://dadosabertos.camara.leg.br/api/v2/deputados/73458";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformado no PDC 2524/2002";""
"13069";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13069";"MSC";"131";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 20 de janeiro de 1997, que ""Renova a concessão da Sociedade Rádio Sinuelo Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Erechim, Estado do Rio Grande do Sul"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, ERECHIM, (RS).";"1997-01-24T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=63104";"";"2003-03-27T00:00:00";"13";"https://dadosabertos.camara.leg.br/api/v2/deputados/73461";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada no PDC 22/2003.";""
"13087";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13087";"MSC";"229";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 7 de fevereiro de 1997, que ""Renova a concessão da Rádio Itacaiúnas Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Marabá, Estado do Pará"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO,
CONCESSÃO, RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO,
MARABA, (PA).";"1997-02-20T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=60758";"";"2003-10-14T00:00:00";"12";"https://dadosabertos.camara.leg.br/api/v2/deputados/74279";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformado no PDC 848/2003";""
"13088";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13088";"MSC";"230";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 7 de fevereiro de 1997, que ""Renova a concessão da Rádio Itapuã de Pato Branco Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Pato Branco, Estado do Paraná"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO,
CONCESSÃO, RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, PATO
BRANCO, (PR).";"1997-02-20T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=60766";"";"2002-12-19T00:00:00";"11";"https://dadosabertos.camara.leg.br/api/v2/deputados/73427";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformado no PDC 2674/2002";""
"13089";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13089";"MSC";"231";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 17 de fevereiro de 1997, que ""Renova a concessão da Rádio Santo Ângelo Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Santo Ângelo, Estado do Rio Grande do Sul"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO,
CONCESSÃO, RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO,
SANTO ANGELO, (RS).";"1997-02-20T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=60768";"";"2003-09-10T00:00:00";"13";"https://dadosabertos.camara.leg.br/api/v2/deputados/74272";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformado no PDC 639/2003";""
"13091";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13091";"MSC";"233";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 12 de fevereiro de 1997, que ""Renova a concessão da Rádio Jornal Rio Bonito Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de Rio Bonito, Estado do Rio de Janeiro"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO, CONCESSÃO,
RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, RIO BONITO, (RJ).";"1997-02-20T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=60727";"";"2006-07-28T00:00:00";"22";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Encaminhamento";"180";"Retirado pelo Autor";"950";"Ofício SGM/P 1.433/06, encaminhando, em devolução, à Casa Civil da Presidência da República, os processos de radiodifusão retirados em razão do deferimento da MSC 474/06.";""
"13092";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13092";"MSC";"235";"1997";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante do Decreto de 14 de fevereiro de 1997, que ""Renova a concessão da Rádio Difusora de São Mateus Ltda., para explorar serviço de radiodifusão sonora em onda média, na cidade de São Mateus, Estado do Espírito Santo"".";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RENOVAÇÃO,
CONCESSÃO, RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO,
SÃO MATEUS, (ES).";"1997-02-20T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=60734";"";"2003-08-19T00:00:00";"12";"https://dadosabertos.camara.leg.br/api/v2/deputados/74261";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformado no PDC 505/2003";""
