,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,PCdoB,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,5,0
1,PDT,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,0,8
2,PFL,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,13,24
3,PL,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,26,3
4,PMDB,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,26,21
5,PP,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,13,4
6,PPS,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,12,4
7,PRONA,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,0,2
8,PSB,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,14,1
9,PSC,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,4,0
10,PSDB,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,0,20
11,PSL,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,1,0
12,PT,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,57,7
13,PTB,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,27,10
14,PV,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,1,4
15,S.Part.,2178,154528,2004-05-05 12:57:45.0,2004-05-05 18:14:42.0,0,4
