,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,PCdoB,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,1,0
1,PDT,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,3,0
2,PFL,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,0,17
3,PL,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,2,3
4,PMDB,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,1,8
5,PP,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,1,9
6,PPS,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,3,0
7,PRONA,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,0,0
8,PSB,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,2,0
9,PSC,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,0,0
10,PSDB,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,0,9
11,PSL,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,0,0
12,PT,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,26,1
13,PTB,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,0,1
14,PV,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,0,0
15,S.Part.,2277,260897,2004-11-17 14:00:28.0,2004-11-17 19:01:23.0,1,0
