,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,PCdoB,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,7,0
1,PDT,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,7,0
2,PFL,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,3,36
3,PL,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,38,0
4,PMDB,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,9,33
5,PP,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,38,2
6,PPS,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,4,10
7,PRONA,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,0,2
8,PSB,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,17,0
9,PSC,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,4,0
10,PSDB,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,2,23
11,PSL,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,1,0
12,PT,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,78,1
13,PTB,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,37,3
14,PV,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,5,0
15,S.Part.,2273,259613,2004-10-20 14:01:30.0,2004-10-20 20:03:14.0,5,0
