,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,PCdoB,2004,2652,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,4,6
1,PDT,2004,2652,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,6,7
2,PFL,2004,2652,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,5,63
3,PL,2004,2652,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,6,37
4,PMDB,2004,2652,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,39,38
5,PP,2004,2652,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,12,34
6,PPS,2004,2652,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,3,18
7,PRONA,2004,2652,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,3,3
8,PSB,2004,2652,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,6,11
9,PSC,2004,2652,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,2,5
10,PSDB,2004,2652,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,33,18
11,PSL,2004,2652,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,0,1
12,PT,2004,2652,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,53,42
13,PTB,2004,2652,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,20,33
14,PV,2004,2652,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,1,5
