,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,6,0
1,1,PDT,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,6,0
2,2,PFL,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,2,24
3,3,PL,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,28,0
4,4,PMDB,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,48,0
5,5,PP,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,24,3
6,6,PPS,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,14,0
7,7,PRONA,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,0,4
8,8,PSB,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,13,0
9,9,PSC,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,5,0
10,10,PSDB,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,3,17
11,11,PSL,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,1,0
12,12,PT,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,67,2
13,13,PTB,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,32,3
14,14,PV,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,3,1
15,15,S.Part.,2006,133827,2003-11-25 14:01:11.0,2003-11-25 20:03:30.0,2,0
