,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,9,0
1,1,PDT,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,8,0
2,2,PFL,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,8,26
3,3,PL,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,29,0
4,4,PMDB,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,37,2
5,5,PP,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,34,0
6,6,PPS,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,15,0
7,7,PRONA,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,1,0
8,8,PSB,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,11,0
9,9,PSC,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,3,0
10,10,PSDB,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,3,23
11,11,PSL,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,1,0
12,12,PT,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,62,1
13,13,PTB,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,27,1
14,14,PV,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,4,1
15,15,S.Part.,2017,138604,2003-12-17 09:07:19.0,2003-12-17 13:58:25.0,1,0
