,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,10,0
1,1,PDT,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,9,0
2,2,PFL,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,5,21
3,3,PL,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,30,0
4,4,PMDB,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,44,4
5,5,PMN,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,1,0
6,6,PP,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,29,2
7,7,PPS,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,15,1
8,8,PRONA,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,4,0
9,9,PSB,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,14,1
10,10,PSC,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,1,0
11,11,PSDB,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,6,17
12,12,PSL,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,1,0
13,13,PT,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,76,4
14,14,PTB,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,39,3
15,15,PV,1943,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,3,0
