,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1989,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,6,0
1,1,PDT,1989,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,7,1
2,2,PFL,1989,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,3,26
3,3,PL,1989,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,22,0
4,4,PMDB,1989,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,45,1
5,5,PP,1989,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,26,0
6,6,PPS,1989,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,5,0
7,7,PRONA,1989,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,0,5
8,8,PSB,1989,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,9,0
9,9,PSC,1989,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,5,0
10,10,PSDB,1989,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,1,29
11,11,PSL,1989,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,0,0
12,12,PT,1989,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,54,4
13,13,PTB,1989,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,33,1
14,14,PV,1989,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,2,0
