,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2002,107630,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,6,0
1,1,PDT,2002,107630,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,8,0
2,2,PFL,2002,107630,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,28,8
3,3,PL,2002,107630,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,26,0
4,4,PMDB,2002,107630,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,52,3
5,5,PP,2002,107630,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,26,0
6,6,PPS,2002,107630,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,15,0
7,7,PRONA,2002,107630,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,3,1
8,8,PSB,2002,107630,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,11,0
9,9,PSC,2002,107630,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,4,0
10,10,PSDB,2002,107630,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,20,18
11,11,PSL,2002,107630,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,1,0
12,12,PT,2002,107630,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,52,1
13,13,PTB,2002,107630,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,40,1
14,14,PV,2002,107630,2003-11-19 14:01:52.0,2003-11-19 20:18:21.0,3,0
