,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,10,0
1,1,PDT,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,7,0
2,2,PFL,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,9,41
3,3,PL,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,28,0
4,4,PMDB,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,59,1
5,5,PMN,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,1,0
6,6,PP,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,36,2
7,7,PPS,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,13,1
8,8,PRONA,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,0,6
9,9,PSB,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,8,0
10,10,PSC,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,5,0
11,11,PSDB,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,7,31
12,12,PSL,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,1,0
13,13,PT,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,82,1
14,14,PTB,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,33,3
15,15,PV,1978,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,3,1
