,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,11,0
1,1,PDT,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,9,2
2,2,PFL,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,13,47
3,3,PL,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,33,0
4,4,PMDB,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,67,3
5,5,PMN,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,0,0
6,6,PP,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,39,3
7,7,PPS,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,18,0
8,8,PRONA,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,0,4
9,9,PSB,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,11,0
10,10,PSC,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,5,0
11,11,PSDB,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,11,33
12,12,PSL,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,1,0
13,13,PT,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,85,4
14,14,PTB,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,39,3
15,15,PV,1966,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,4,1
