,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,8,0
1,1,PDT,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,7,0
2,2,PFL,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,19,35
3,3,PL,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,35,0
4,4,PMDB,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,64,0
5,5,PMN,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,1,0
6,6,PP,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,36,1
7,7,PPS,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,14,0
8,8,PRONA,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,4,0
9,9,PSB,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,15,0
10,10,PSC,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,3,0
11,11,PSDB,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,38,5
12,12,PSL,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,1,0
13,13,PT,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,78,4
14,14,PTB,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,44,2
15,15,PV,1953,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,4,0
