,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,6,0
1,1,PDT,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,8,0
2,2,PFL,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,42,1
3,3,PL,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,29,0
4,4,PMDB,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,13,37
5,5,PP,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,38,1
6,6,PPS,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,17,0
7,7,PRONA,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,0,1
8,8,PSB,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,8,0
9,9,PSC,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,4,0
10,10,PSDB,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,4,29
11,11,PSL,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,1,0
12,12,PT,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,70,1
13,13,PTB,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,35,0
14,14,PV,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,4,0
15,15,S.Part.,2296,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,6,0
