,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,6,0
1,1,PDT,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,9,0
2,2,PFL,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,10,26
3,3,PL,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,21,0
4,4,PMDB,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,52,1
5,5,PP,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,29,0
6,6,PPS,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,12,0
7,7,PRONA,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,0,2
8,8,PSB,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,11,0
9,9,PSC,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,5,0
10,10,PSDB,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,3,15
11,11,PSL,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,1,0
12,12,PT,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,64,0
13,13,PTB,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,39,0
14,14,PV,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,3,0
15,15,S.Part.,2019,139375,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,0,0
