,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,8,0
1,1,PDT,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,6,1
2,2,PFL,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,3,11
3,3,PL,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,23,0
4,4,PMDB,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,41,0
5,5,PP,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,25,3
6,6,PPS,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,12,0
7,7,PRONA,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,0,2
8,8,PSB,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,12,0
9,9,PSC,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,5,0
10,10,PSDB,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,1,12
11,11,PSL,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,1,0
12,12,PT,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,78,2
13,13,PTB,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,34,2
14,14,PV,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,1,1
15,15,S.Part.,2023,140406,2003-12-18 18:49:34.0,2003-12-18 23:00:20.0,2,0
