,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,8,0
1,1,PDT,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,9,1
2,2,PFL,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,4,20
3,3,PL,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,20,0
4,4,PMDB,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,45,0
5,5,PMN,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,0,0
6,6,PP,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,32,0
7,7,PPS,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,13,0
8,8,PRONA,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,0,3
9,9,PSB,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,11,0
10,10,PSC,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,4,0
11,11,PSDB,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,32,0
12,12,PSL,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,1,0
13,13,PT,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,70,3
14,14,PTB,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,30,1
15,15,PV,1964,113717,2003-09-16 16:36:29.0,2003-09-16 23:24:10.0,3,0
