,Unnamed: 0,Unnamed: 0.1,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,0,PCdoB,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,10,0
1,1,1,PDT,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,10,0
2,2,2,PFL,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,3,54
3,3,3,PL,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,21,2
4,4,4,PMDB,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,4,45
5,5,5,PMN,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,1,0
6,6,6,PPB,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,0,33
7,7,7,PPS,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,12,0
8,8,8,PRONA,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,5,0
9,9,9,PSB,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,21,0
10,10,10,PSC,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,0,0
11,11,11,PSDB,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,4,48
12,12,12,PT,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,77,2
13,13,13,PTB,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,26,0
14,14,14,PV,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,4,1
15,15,15,S.Part.,1856,105503,2003-04-15 14:01:05.0,2003-04-15 20:01:34.0,0,0
