,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,9,0
1,1,PDT,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,10,2
2,2,PFL,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,9,37
3,3,PL,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,30,7
4,4,PMDB,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,55,13
5,5,PP,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,25,13
6,6,PPS,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,0,18
7,7,PRONA,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,0,2
8,8,PSB,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,18,0
9,9,PSC,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,7,0
10,10,PSDB,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,2,32
11,11,PSL,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,1,0
12,12,PT,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,75,1
13,13,PTB,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,33,3
14,14,PV,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,3,1
15,15,S.Part.,2039,140375,2004-02-04 23:11:05.0,2004-02-05 02:20:47.0,2,2
