,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,DEM,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
1,1,PCdoB,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
2,2,PDT,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
3,3,PHS,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
4,4,PMDB,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
5,5,PMN,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
6,6,PP,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
7,7,PPS,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
8,8,PR,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
9,9,PRB,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
10,10,PRTB,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
11,11,PSB,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
12,12,PSC,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
13,13,PSDB,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
14,14,PSOL,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
15,15,PT,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
16,16,PTB,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
17,17,PTC,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
18,18,PTdoB,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
19,19,PV,3084,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,,
