,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,5,0
1,1,PDT,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,7,0
2,2,PFL,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,4,32
3,3,PL,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,13,0
4,4,PMDB,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,54,1
5,5,PMN,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,1,0
6,6,PP,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,25,2
7,7,PPS,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,11,0
8,8,PRONA,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,0,4
9,9,PSB,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,11,0
10,10,PSC,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,3,0
11,11,PSDB,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,3,25
12,12,PSL,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,0,0
13,13,PT,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,69,1
14,14,PTB,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,32,3
15,15,PV,1972,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,4,1
