,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,9,0
1,1,PDT,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,12,0
2,2,PFL,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,10,24
3,3,PL,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,30,0
4,4,PMDB,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,62,4
5,5,PP,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,38,3
6,6,PPS,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,16,0
7,7,PRONA,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,0,2
8,8,PSB,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,16,0
9,9,PSC,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,6,0
10,10,PSDB,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,8,23
11,11,PSL,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,1,0
12,12,PT,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,76,1
13,13,PTB,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,38,3
14,14,PV,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,3,1
15,15,S.Part.,2035,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,4,0
