,Unnamed: 0,Unnamed: 0.1,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,0,PCdoB,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,11,0
1,1,1,PDT,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,11,1
2,2,2,PFL,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,60,2
3,3,3,PL,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,33,2
4,4,4,PMDB,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,56,2
5,5,5,PMN,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,1,0
6,6,6,PP,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,39,1
7,7,7,PPS,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,16,1
8,8,8,PRONA,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,5,0
9,9,9,PSB,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,25,1
10,10,10,PSC,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,1,0
11,11,11,PSDB,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,44,5
12,12,12,PSL,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,1,0
13,13,13,PT,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,88,1
14,14,14,PTB,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,42,6
15,15,15,PV,1929,113716,2003-08-13 18:33:09.0,2003-08-13 23:08:57.0,4,1
