,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,10,0
1,1,PDT,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,9,1
2,2,PFL,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,7,29
3,3,PL,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,27,0
4,4,PMDB,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,45,2
5,5,PMN,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,1,0
6,6,PP,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,34,2
7,7,PPS,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,12,2
8,8,PRONA,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,0,6
9,9,PSB,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,13,1
10,10,PSC,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,1,0
11,11,PSDB,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,3,28
12,12,PSL,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,1,0
13,13,PT,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,71,4
14,14,PTB,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,38,3
15,15,PV,1942,113717,2003-09-02 16:32:24.0,2003-09-02 21:55:45.0,3,1
