,Unnamed: 0,Unnamed: 0.1,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,0,PCdoB,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,9,0
1,1,1,PDT,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,11,0
2,2,2,PFL,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,4,52
3,3,3,PL,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,13,1
4,4,4,PMDB,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,32,6
5,5,5,PMN,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,0,0
6,6,6,PP,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,24,9
7,7,7,PPS,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,11,0
8,8,8,PRONA,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,0,5
9,9,9,PSB,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,20,0
10,10,10,PSC,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,1,0
11,11,11,PSDB,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,5,42
12,12,12,PT,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,75,3
13,13,13,PTB,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,29,5
14,14,14,PV,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,4,1
15,15,15,S.Part.,1880,116897,2003-06-10 20:06:07.0,2003-06-10 22:04:26.0,0,1
