,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,8,0
1,1,PDT,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,9,0
2,2,PFL,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,6,30
3,3,PL,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,29,0
4,4,PMDB,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,57,1
5,5,PP,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,37,0
6,6,PPS,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,16,0
7,7,PRONA,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,0,2
8,8,PSB,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,14,0
9,9,PSC,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,6,0
10,10,PSDB,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,5,29
11,11,PSL,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,1,0
12,12,PT,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,71,1
13,13,PTB,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,31,3
14,14,PV,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,1,1
15,15,S.Part.,2034,148775,2004-01-28 20:17:55.0,2004-01-28 23:31:40.0,4,0
