,Unnamed: 0,Unnamed: 0.1,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,0,PCdoB,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,8,0
1,1,1,PDT,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,11,1
2,2,2,PFL,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,10,26
3,3,3,PL,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,25,0
4,4,4,PMDB,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,47,1
5,5,5,PMN,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,1,0
6,6,6,PP,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,16,26
7,7,7,PPS,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,16,0
8,8,8,PRONA,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,0,4
9,9,9,PSB,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,18,0
10,10,10,PSC,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,1,0
11,11,11,PSDB,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,3,37
12,12,12,PSL,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,1,0
13,13,13,PT,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,74,1
14,14,14,PTB,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,37,2
15,15,15,PV,1926,124115,2003-08-12 14:30:31.0,2003-08-12 19:32:28.0,3,1
