,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2314,140375,2005-03-02 14:00:49.0,2005-03-02 20:04:28.0,0,6
1,1,PDT,2314,140375,2005-03-02 14:00:49.0,2005-03-02 20:04:28.0,10,0
2,2,PFL,2314,140375,2005-03-02 14:00:49.0,2005-03-02 20:04:28.0,49,2
3,3,PL,2314,140375,2005-03-02 14:00:49.0,2005-03-02 20:04:28.0,35,0
4,4,PMDB,2314,140375,2005-03-02 14:00:49.0,2005-03-02 20:04:28.0,61,6
5,5,PP,2314,140375,2005-03-02 14:00:49.0,2005-03-02 20:04:28.0,39,2
6,6,PPS,2314,140375,2005-03-02 14:00:49.0,2005-03-02 20:04:28.0,15,0
7,7,PRONA,2314,140375,2005-03-02 14:00:49.0,2005-03-02 20:04:28.0,0,2
8,8,PSB,2314,140375,2005-03-02 14:00:49.0,2005-03-02 20:04:28.0,7,0
9,9,PSDB,2314,140375,2005-03-02 14:00:49.0,2005-03-02 20:04:28.0,35,2
10,10,PSL,2314,140375,2005-03-02 14:00:49.0,2005-03-02 20:04:28.0,1,0
11,11,PT,2314,140375,2005-03-02 14:00:49.0,2005-03-02 20:04:28.0,59,15
12,12,PTB,2314,140375,2005-03-02 14:00:49.0,2005-03-02 20:04:28.0,17,5
13,13,PV,2314,140375,2005-03-02 14:00:49.0,2005-03-02 20:04:28.0,2,4
14,14,S.Part.,2314,140375,2005-03-02 14:00:49.0,2005-03-02 20:04:28.0,1,2
