,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,2,0
1,1,PDT,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,11,0
2,2,PFL,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,4,34
3,3,PL,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,27,2
4,4,PMDB,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,44,0
5,5,PP,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,27,3
6,6,PPS,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,11,0
7,7,PRONA,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,0,1
8,8,PSB,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,14,0
9,9,PSC,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,4,0
10,10,PSDB,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,2,28
11,11,PSL,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,1,0
12,12,PT,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,56,4
13,13,PTB,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,33,5
14,14,PV,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,4,1
15,15,S.Part.,2010,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,2,0
