,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,9,0
1,1,PDT,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,6,0
2,2,PFL,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,4,24
3,3,PL,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,22,0
4,4,PMDB,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,47,1
5,5,PMN,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,0,0
6,6,PP,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,19,4
7,7,PPS,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,11,0
8,8,PRONA,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,0,4
9,9,PSB,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,10,0
10,10,PSC,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,3,0
11,11,PSDB,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,6,18
12,12,PSL,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,1,0
13,13,PT,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,69,1
14,14,PTB,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,20,2
15,15,PV,1960,127970,2003-09-15 23:36:14.0,2003-09-16 02:13:30.0,2,1
