,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,1,0
1,1,PDT,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,1,0
2,2,PFL,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,2,8
3,3,PL,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,5,3
4,4,PMDB,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,9,5
5,5,PP,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,10,2
6,6,PPS,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,5,2
7,7,PRONA,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,0,2
8,8,PSB,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,1,0
9,9,PSC,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,1,0
10,10,PSDB,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,1,10
11,11,PSL,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,0,0
12,12,PT,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,30,2
13,13,PTB,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,8,3
14,14,PV,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,1,0
15,15,S.Part.,2029,106616,2004-01-22 09:00:30.0,2004-01-22 19:36:33.0,0,1
