,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,5,0
1,1,PDT,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,7,0
2,2,PFL,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,6,26
3,3,PL,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,16,0
4,4,PMDB,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,37,1
5,5,PP,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,22,1
6,6,PPS,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,8,0
7,7,PRONA,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,0,0
8,8,PSB,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,13,0
9,9,PSC,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,6,0
10,10,PSDB,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,3,21
11,11,PSL,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,1,0
12,12,PT,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,67,1
13,13,PTB,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,15,4
14,14,PV,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,2,0
15,15,S.Part.,2110,150358,2004-03-11 13:16:12.0,2004-03-11 18:33:04.0,2,1
