,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1996,125878,2003-10-23 08:04:49.0,2003-10-23 14:48:52.0,8,0
1,1,PDT,1996,125878,2003-10-23 08:04:49.0,2003-10-23 14:48:52.0,5,0
2,2,PFL,1996,125878,2003-10-23 08:04:49.0,2003-10-23 14:48:52.0,25,2
3,3,PL,1996,125878,2003-10-23 08:04:49.0,2003-10-23 14:48:52.0,18,0
4,4,PMDB,1996,125878,2003-10-23 08:04:49.0,2003-10-23 14:48:52.0,28,3
5,5,PP,1996,125878,2003-10-23 08:04:49.0,2003-10-23 14:48:52.0,16,3
6,6,PPS,1996,125878,2003-10-23 08:04:49.0,2003-10-23 14:48:52.0,11,0
7,7,PRONA,1996,125878,2003-10-23 08:04:49.0,2003-10-23 14:48:52.0,0,5
8,8,PSB,1996,125878,2003-10-23 08:04:49.0,2003-10-23 14:48:52.0,11,0
9,9,PSC,1996,125878,2003-10-23 08:04:49.0,2003-10-23 14:48:52.0,5,0
10,10,PSDB,1996,125878,2003-10-23 08:04:49.0,2003-10-23 14:48:52.0,13,14
11,11,PSL,1996,125878,2003-10-23 08:04:49.0,2003-10-23 14:48:52.0,1,0
12,12,PT,1996,125878,2003-10-23 08:04:49.0,2003-10-23 14:48:52.0,66,1
13,13,PTB,1996,125878,2003-10-23 08:04:49.0,2003-10-23 14:48:52.0,18,2
14,14,PV,1996,125878,2003-10-23 08:04:49.0,2003-10-23 14:48:52.0,4,0
