,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,6,0
1,1,PDT,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,6,0
2,2,PFL,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,3,28
3,3,PL,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,33,0
4,4,PMDB,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,45,0
5,5,PMN,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,0,0
6,6,PP,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,27,5
7,7,PPS,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,13,1
8,8,PRONA,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,0,5
9,9,PSB,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,9,0
10,10,PSC,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,4,0
11,11,PSDB,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,1,23
12,12,PSL,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,1,0
13,13,PT,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,68,4
14,14,PTB,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,15,0
15,15,PV,1988,125572,2003-10-08 14:00:11.0,2003-10-08 20:03:23.0,4,0
