,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,0,8
1,1,PDT,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,5,7
2,2,PFL,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,59,4
3,3,PL,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,0,16
4,4,PMDB,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,2,30
5,5,PMN,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,0,1
6,6,PP,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,7,13
7,7,PPS,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,1,10
8,8,PRONA,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,6,0
9,9,PSB,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,2,9
10,10,PSC,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,0,1
11,11,PSDB,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,43,3
12,12,PSL,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,0,0
13,13,PT,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,3,39
14,14,PTB,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,6,27
15,15,PV,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,0,4
16,16,S.Part.,1944,113717,2003-09-03 14:00:25.0,2003-09-03 19:12:45.0,0,1
