,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,11,0
1,1,PDT,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,9,1
2,2,PFL,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,7,34
3,3,PL,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,25,0
4,4,PMDB,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,56,3
5,5,PMN,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,1,0
6,6,PP,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,32,3
7,7,PPS,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,13,0
8,8,PRONA,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,0,4
9,9,PSB,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,9,0
10,10,PSC,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,4,0
11,11,PSDB,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,3,28
12,12,PSL,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,1,0
13,13,PT,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,76,2
14,14,PTB,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,31,2
15,15,PV,1977,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,4,1
