,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,5,0
1,1,PDT,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,8,0
2,2,PFL,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,5,22
3,3,PL,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,31,0
4,4,PMDB,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,48,1
5,5,PP,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,35,0
6,6,PPS,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,10,0
7,7,PRONA,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,0,2
8,8,PSB,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,11,0
9,9,PSC,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,4,0
10,10,PSDB,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,1,15
11,11,PSL,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,0,0
12,12,PT,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,63,1
13,13,PTB,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,35,1
14,14,PV,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,4,0
15,15,S.Part.,2018,138604,2003-12-17 14:00:35.0,2003-12-17 20:00:45.0,1,0
