,Unnamed: 0,Unnamed: 0.1,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,0,PCdoB,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,9,0
1,1,1,PDT,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,10,0
2,2,2,PFL,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,7,46
3,3,3,PL,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,30,0
4,4,4,PMDB,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,55,2
5,5,5,PMN,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,0,0
6,6,6,PP,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,33,1
7,7,7,PPS,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,18,0
8,8,8,PRONA,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,5,0
9,9,9,PSB,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,22,0
10,10,10,PSC,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,1,0
11,11,11,PSDB,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,7,45
12,12,12,PT,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,66,1
13,13,13,PTB,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,37,0
14,14,14,PV,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,3,0
15,15,15,S.Part.,1876,116719,2003-06-04 14:00:18.0,2003-06-04 20:20:48.0,1,0
