,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,8,0
1,1,PDT,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,6,0
2,2,PFL,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,11,37
3,3,PL,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,18,0
4,4,PMDB,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,44,0
5,5,PMN,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,1,0
6,6,PP,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,27,3
7,7,PPS,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,12,1
8,8,PRONA,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,0,3
9,9,PSB,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,9,0
10,10,PSC,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,2,0
11,11,PSDB,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,5,20
12,12,PSL,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,1,0
13,13,PT,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,72,2
14,14,PTB,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,28,2
15,15,PV,1975,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,2,1
