,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,7,0
1,1,PDT,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,6,0
2,2,PFL,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,12,17
3,3,PL,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,18,0
4,4,PMDB,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,44,0
5,5,PMN,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,1,0
6,6,PP,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,23,0
7,7,PPS,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,12,0
8,8,PRONA,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,0,4
9,9,PSB,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,9,0
10,10,PSC,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,1,0
11,11,PSDB,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,30,2
12,12,PSL,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,0,0
13,13,PT,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,59,3
14,14,PTB,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,35,2
15,15,PV,1952,113717,2003-09-10 21:07:08.0,2003-09-11 00:18:47.0,3,0
