,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,7,0
1,1,PDT,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,10,0
2,2,PFL,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,5,32
3,3,PL,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,25,0
4,4,PMDB,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,48,3
5,5,PP,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,23,5
6,6,PPS,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,14,0
7,7,PRONA,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,0,2
8,8,PSB,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,11,0
9,9,PSC,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,3,0
10,10,PSDB,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,1,24
11,11,PSL,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,1,0
12,12,PT,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,51,3
13,13,PTB,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,31,4
14,14,PV,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,3,1
15,15,S.Part.,2009,130914,2003-12-02 14:01:07.0,2003-12-02 20:03:13.0,2,0
