,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,9,0
1,1,PDT,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,9,2
2,2,PFL,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,14,39
3,3,PL,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,32,0
4,4,PMDB,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,62,3
5,5,PMN,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,1,0
6,6,PP,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,32,3
7,7,PPS,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,18,0
8,8,PRONA,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,0,6
9,9,PSB,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,13,0
10,10,PSC,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,7,0
11,11,PSDB,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,14,32
12,12,PSL,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,1,0
13,13,PT,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,85,4
14,14,PTB,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,46,4
15,15,PV,1984,113717,2003-09-24 21:11:24.0,2003-09-25 00:17:55.0,4,0
