,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
1,1,PDT,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
2,2,PFL,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
3,3,PL,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
4,4,PMDB,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
5,5,PP,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
6,6,PPS,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
7,7,PRONA,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
8,8,PSB,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
9,9,PSC,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
10,10,PSDB,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
11,11,PSL,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
12,12,PT,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
13,13,PTB,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
14,14,PV,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
15,15,S.Part.,2107,149109,2004-03-09 14:00:42.0,2004-03-09 21:10:48.0,,
