,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,DEM,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,11,17
1,1,PCdoB,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,0,11
2,2,PDT,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,0,21
3,3,PHS,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,0,0
4,4,PMDB,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,1,55
5,5,PMN,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,0,4
6,6,PP,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,1,23
7,7,PPS,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,0,9
8,8,PR,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,1,28
9,9,PRB,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,0,2
10,10,PSB,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,0,22
11,11,PSC,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,0,8
12,12,PSDB,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,1,40
13,13,PSOL,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,0,2
14,14,PT,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,14,43
15,15,PTB,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,3,13
16,16,PTC,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,0,1
17,17,PTdoB,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,0,0
18,18,PV,3679,112893,2009-05-19 17:39:56.0,2009-05-19 21:19:57.0,0,9
