,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,10,0
1,1,PDT,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,8,0
2,2,PFL,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,8,32
3,3,PL,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,25,0
4,4,PMDB,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,47,4
5,5,PMN,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,1,0
6,6,PP,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,26,2
7,7,PPS,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,12,0
8,8,PRONA,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,0,4
9,9,PSB,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,8,0
10,10,PSC,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,5,0
11,11,PSDB,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,4,25
12,12,PSL,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,1,0
13,13,PT,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,77,2
14,14,PTB,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,33,3
15,15,PV,1976,113717,2003-09-17 13:13:27.0,2003-09-17 18:05:44.0,4,1
