,Unnamed: 0,Unnamed: 0.1,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,0,PCdoB,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,9,0
1,1,1,PDT,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,15,0
2,2,2,PFL,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,1,49
3,3,3,PL,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,23,0
4,4,4,PMDB,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,44,3
5,5,5,PMN,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,0,0
6,6,6,PPB,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,36,1
7,7,7,PPS,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,18,0
8,8,8,PRONA,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,5,0
9,9,9,PSB,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,21,3
10,10,10,PSC,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,1,0
11,11,11,PSDB,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,10,35
12,12,12,PT,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,78,1
13,13,13,PTB,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,36,0
14,14,14,PV,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,5,0
15,15,15,S.Part.,1863,105507,2003-05-06 14:00:22.0,2003-05-06 20:20:09.0,0,2
