,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,5,0
1,1,PDT,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,7,0
2,2,PFL,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,37,0
3,3,PL,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,28,0
4,4,PMDB,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,39,1
5,5,PP,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,39,0
6,6,PPS,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,18,0
7,7,PRONA,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,1,0
8,8,PSB,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,8,0
9,9,PSC,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,3,0
10,10,PSDB,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,32,1
11,11,PSL,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,1,0
12,12,PT,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,58,8
13,13,PTB,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,29,1
14,14,PV,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,3,0
15,15,S.Part.,2295,125572,2004-12-14 14:00:40.0,2004-12-14 20:14:27.0,3,3
