,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,5,0
1,1,PDT,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,6,1
2,2,PFL,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,6,34
3,3,PL,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,22,0
4,4,PMDB,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,43,2
5,5,PMN,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,0,0
6,6,PP,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,26,3
7,7,PPS,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,6,6
8,8,PRONA,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,0,5
9,9,PSB,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,8,1
10,10,PSC,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,4,0
11,11,PSDB,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,6,27
12,12,PSL,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,1,0
13,13,PT,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,75,3
14,14,PTB,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,34,3
15,15,PV,1963,127989,2003-09-16 12:01:15.0,2003-09-16 16:34:56.0,2,1
