,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,22,1
1,PCdoB,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,0,9
2,PDT,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,15,2
3,PEN,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,2,1
4,PHS,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,0,5
5,PMDB,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,58,0
6,PODE,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,10,2
7,PP,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,34,1
8,PPS,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,0,9
9,PR,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,28,2
10,PRB,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,15,0
11,PROS,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,2,2
12,PRP,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,1,0
13,PSB,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,25,6
14,PSC,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,4,5
15,PSD,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,32,2
16,PSDB,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,39,1
17,PSL,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,2,0
18,PSOL,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,0,6
19,PT,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,48,7
20,PTB,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,11,2
21,PTdoB,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,1,1
22,PV,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,0,3
23,REDE,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,1,3
24,Solidaried,7713,117975,2017-08-16 18:02:02.0,2017-08-16 22:02:56.0,11,1
