,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,DEM,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,5,42
1,1,PCdoB,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,11,0
2,2,PDT,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,12,5
3,3,PHS,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,1,1
4,4,PMDB,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,67,8
5,5,PMN,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,4,0
6,6,PP,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,23,5
7,7,PPS,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,0,10
8,8,PR,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,30,1
9,9,PRB,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,3,0
10,10,PRTB,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,1,0
11,11,PSB,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,20,2
12,12,PSC,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,7,4
13,13,PSDB,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,0,43
14,14,PSOL,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,0,3
15,15,PT,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,73,1
16,16,PTB,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,17,1
17,17,PTC,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,0,0
18,18,PTdoB,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,1,0
19,19,PV,3076,104342,2007-10-31 14:00:12.0,2007-10-31 20:05:08.0,8,3
