,Unnamed: 0,Unnamed: 0.1,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,0,PCdoB,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
1,1,1,PDT,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
2,2,2,PFL,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
3,3,3,PL,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
4,4,4,PMDB,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
5,5,5,PMN,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
6,6,6,PPB,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
7,7,7,PPS,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
8,8,8,PRONA,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
9,9,9,PSB,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
10,10,10,PSC,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
11,11,11,PSDB,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
12,12,12,PT,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
13,13,13,PTB,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
14,14,14,PV,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
15,15,15,S.Part.,1874,112202,2003-05-29 14:00:18.0,2003-05-29 19:03:13.0,,
