,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,9,0
1,1,PDT,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,18,1
2,2,PFL,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,56,2
3,3,PL,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,33,0
4,4,PMDB,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,65,0
5,5,PMR,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,2,0
6,6,PP,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,43,0
7,7,PPS,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,15,0
8,8,PRONA,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,2,0
9,9,PSB,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,25,0
10,10,PSC,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,6,0
11,11,PSDB,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,46,0
12,12,PSOL,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,0,7
13,13,PT,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,72,4
14,14,PTB,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,35,0
15,15,PTC,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,1,0
16,16,PV,2510,142458,2006-02-01 20:08:11.0,2006-02-01 20:42:09.0,5,0
