,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,8,0
1,1,PDT,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,5,1
2,2,PFL,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,5,40
3,3,PL,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,28,1
4,4,PMDB,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,46,7
5,5,PP,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,16,11
6,6,PPS,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,14,0
7,7,PRONA,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,0,3
8,8,PSB,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,11,0
9,9,PSC,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,5,0
10,10,PSDB,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,3,32
11,11,PSL,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,1,0
12,12,PT,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,60,8
13,13,PTB,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,34,5
14,14,PV,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,5,0
15,15,S.Part.,2011,130914,2003-12-02 20:05:31.0,2003-12-02 22:54:53.0,2,0
