,Unnamed: 0,Unnamed: 0.1,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,0,PCdoB,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,6,0
1,1,1,PDT,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,7,0
2,2,2,PFL,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,6,39
3,3,3,PL,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,20,1
4,4,4,PMDB,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,32,14
5,5,5,PMN,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,0,0
6,6,6,PP,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,19,10
7,7,7,PPS,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,10,2
8,8,8,PRONA,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,0,5
9,9,9,PSB,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,12,3
10,10,10,PSC,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,0,0
11,11,11,PSDB,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,9,28
12,12,12,PT,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,78,8
13,13,13,PTB,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,20,13
14,14,14,PV,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,3,2
15,15,15,S.Part.,1908,113716,2003-08-05 10:46:25.0,2003-08-05 15:02:21.0,2,0
