,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,8,0
1,1,PDT,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,6,1
2,2,PFL,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,8,29
3,3,PL,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,31,0
4,4,PMDB,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,49,3
5,5,PMN,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,1,0
6,6,PP,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,34,2
7,7,PPS,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,14,4
8,8,PRONA,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,0,5
9,9,PSB,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,14,0
10,10,PSC,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,2,0
11,11,PSDB,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,33,2
12,12,PSL,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,0,0
13,13,PT,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,74,3
14,14,PTB,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,38,3
15,15,PV,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,2,1
16,16,S.Part.,1950,113717,2003-09-10 15:32:11.0,2003-09-10 21:05:47.0,1,0
