,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,9,0
1,1,PDT,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,9,0
2,2,PFL,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,1,34
3,3,PL,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,35,0
4,4,PMDB,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,50,6
5,5,PP,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,1,22
6,6,PPS,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,18,0
7,7,PRONA,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,0,1
8,8,PSB,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,13,0
9,9,PSC,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,5,0
10,10,PSDB,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,2,22
11,11,PSL,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,1,0
12,12,PT,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,66,1
13,13,PTB,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,33,2
14,14,PV,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,3,0
15,15,S.Part.,2164,150373,2004-04-13 14:00:36.0,2004-04-13 20:01:42.0,1,1
