,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2315,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,0,6
1,1,PDT,2315,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,9,1
2,2,PFL,2315,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,51,3
3,3,PL,2315,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,32,1
4,4,PMDB,2315,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,59,8
5,5,PP,2315,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,39,4
6,6,PPS,2315,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,16,0
7,7,PRONA,2315,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,0,2
8,8,PSB,2315,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,11,3
9,9,PSDB,2315,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,38,3
10,10,PSL,2315,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,1,0
11,11,PT,2315,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,57,23
12,12,PTB,2315,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,32,6
13,13,PV,2315,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,6,0
14,14,S.Part.,2315,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,2,2
