,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,DEM,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,6,40
1,1,PCdoB,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,12,0
2,2,PDT,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,16,0
3,3,PHS,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,2,0
4,4,PMDB,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,50,11
5,5,PMN,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,3,0
6,6,PP,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,25,6
7,7,PPS,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,0,7
8,8,PR,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,28,1
9,9,PRB,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,2,0
10,10,PRTB,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,1,0
11,11,PSB,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,21,2
12,12,PSC,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,9,0
13,13,PSDB,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,0,39
14,14,PSOL,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,0,3
15,15,PT,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,63,1
16,16,PTB,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,14,1
17,17,PTC,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,0,0
18,18,PTdoB,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,1,0
19,19,PV,3083,104342,2007-10-31 20:06:00.0,2007-10-31 22:44:59.0,10,3
