,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,7,0
1,1,PDT,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,10,0
2,2,PFL,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,6,25
3,3,PL,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,23,0
4,4,PMDB,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,48,2
5,5,PP,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,31,3
6,6,PPS,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,13,0
7,7,PRONA,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,0,2
8,8,PSB,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,15,0
9,9,PSC,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,6,0
10,10,PSDB,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,5,24
11,11,PSL,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,0,0
12,12,PT,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,65,1
13,13,PTB,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,28,2
14,14,PV,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,4,1
15,15,S.Part.,2033,148775,2004-01-28 13:59:53.0,2004-01-28 20:13:55.0,4,0
