,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,4,0
1,1,PDT,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,9,0
2,2,PFL,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,4,28
3,3,PL,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,30,0
4,4,PMDB,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,45,2
5,5,PP,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,27,10
6,6,PPS,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,14,0
7,7,PRONA,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,0,1
8,8,PSB,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,6,0
9,9,PSC,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,4,0
10,10,PSDB,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,5,28
11,11,PSL,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,1,0
12,12,PT,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,70,1
13,13,PTB,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,31,3
14,14,PV,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,4,0
15,15,S.Part.,2298,125572,2004-12-14 20:15:21.0,2004-12-14 23:55:27.0,5,1
