,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,7,0
1,1,PDT,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,6,1
2,2,PFL,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,1,26
3,3,PL,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,21,0
4,4,PMDB,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,41,0
5,5,PP,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,30,0
6,6,PPS,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,8,0
7,7,PRONA,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,0,1
8,8,PSB,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,10,0
9,9,PSC,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,4,0
10,10,PSDB,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,28,1
11,11,PSL,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,1,0
12,12,PT,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,66,1
13,13,PTB,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,27,1
14,14,PV,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,2,0
15,15,S.Part.,2105,145549,2004-03-02 14:00:48.0,2004-03-02 20:00:21.0,2,0
