,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1990,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,8,0
1,1,PDT,1990,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,4,1
2,2,PFL,1990,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,3,42
3,3,PL,1990,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,26,0
4,4,PMDB,1990,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,47,0
5,5,PP,1990,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,24,0
6,6,PPS,1990,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,2,0
7,7,PRONA,1990,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,0,3
8,8,PSB,1990,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,12,1
9,9,PSC,1990,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,5,0
10,10,PSDB,1990,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,4,29
11,11,PSL,1990,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,1,0
12,12,PT,1990,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,54,2
13,13,PTB,1990,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,32,0
14,14,PV,1990,125572,2003-10-15 14:11:55.0,2003-10-15 20:13:26.0,2,0
