,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,1997,132375,2003-10-28 14:00:25.0,2003-10-28 20:02:20.0,8,0
1,1,PDT,1997,132375,2003-10-28 14:00:25.0,2003-10-28 20:02:20.0,5,0
2,2,PFL,1997,132375,2003-10-28 14:00:25.0,2003-10-28 20:02:20.0,3,36
3,3,PL,1997,132375,2003-10-28 14:00:25.0,2003-10-28 20:02:20.0,25,0
4,4,PMDB,1997,132375,2003-10-28 14:00:25.0,2003-10-28 20:02:20.0,40,2
5,5,PP,1997,132375,2003-10-28 14:00:25.0,2003-10-28 20:02:20.0,17,3
6,6,PPS,1997,132375,2003-10-28 14:00:25.0,2003-10-28 20:02:20.0,15,0
7,7,PRONA,1997,132375,2003-10-28 14:00:25.0,2003-10-28 20:02:20.0,0,3
8,8,PSB,1997,132375,2003-10-28 14:00:25.0,2003-10-28 20:02:20.0,11,0
9,9,PSC,1997,132375,2003-10-28 14:00:25.0,2003-10-28 20:02:20.0,2,0
10,10,PSDB,1997,132375,2003-10-28 14:00:25.0,2003-10-28 20:02:20.0,3,24
11,11,PSL,1997,132375,2003-10-28 14:00:25.0,2003-10-28 20:02:20.0,1,0
12,12,PT,1997,132375,2003-10-28 14:00:25.0,2003-10-28 20:02:20.0,56,0
13,13,PTB,1997,132375,2003-10-28 14:00:25.0,2003-10-28 20:02:20.0,21,2
14,14,PV,1997,132375,2003-10-28 14:00:25.0,2003-10-28 20:02:20.0,3,2
