,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,8,0
1,1,PDT,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,6,0
2,2,PFL,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,6,14
3,3,PL,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,11,3
4,4,PMDB,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,45,1
5,5,PP,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,22,9
6,6,PPS,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,19,0
7,7,PRONA,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,0,1
8,8,PSB,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,10,0
9,9,PSC,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,4,0
10,10,PSDB,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,3,17
11,11,PSL,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,1,0
12,12,PT,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,68,0
13,13,PTB,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,26,2
14,14,PV,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,0,3
15,15,S.Part.,2037,145549,2004-02-03 19:02:10.0,2004-02-03 21:41:53.0,3,0
